DIB_CUST_ID,spend_1,spend_2,spend_3,spend_4,spend_5,spend_6,spend_7,visit_1,visit_2,visit_3,visit_4,visit_5,visit_6,visit_7,mean_s,mean_v,var_s,var_v,y
9.93E+14,46.93,85.37,27.48,27.64,58.81,35.92,36.18,32,60,23,23,49,35,27,45.47571429,35.57142857,431.8587619,196.6190476,1
9.93E+14,179.33,111.52,109.95,113.77,129.95,165.43,89.38,84,59,57,58,51,81,38,128.4757143,61.14285714,1054.897062,264.4761905,1
9.93E+14,21.68,30.47,22.35,83.98,31.56,75.06,45.92,16,16,16,32,18,35,19,44.43142857,21.71428571,645.0378143,66.9047619,1
9.93E+14,0,0,0,0,0,0,6.26,0,0,0,0,0,0,7,0.894285714,1,5.598228571,7,1
9.93E+14,94.67,77.79,44.47,77.68,83.3,90.72,109.45,45,49,19,33,35,39,31,82.58285714,35.85714286,405.7115238,97.14285714,1
9.93E+14,14.82,52.68,11.96,26.12,24.84,8.68,6.34,13,23,12,21,13,9,7,20.77714286,14,255.1411238,35,1
9.93E+14,60.38,77.88,69.39,11.97,32.95,62.29,23.14,38,58,44,11,22,37,7,48.28571429,31,641.6544286,340,1
9.93E+14,0,0,1.82,18.16,13.9,18.28,3.52,0,0,3,14,7,12,6,7.954285714,6,71.6603619,30.33333333,1
9.93E+14,0,0,0,0,3.46,34.08,28.44,0,0,0,0,5,20,23,9.425714286,6.857142857,226.7238286,104.1428571,0
9.93E+14,18.34,1.17,1.1,0,0,7.14,1.7,10,2,3,0,0,6,3,4.207142857,3.428571429,44.81729048,12.61904762,0
9.93E+14,58.06,76.95,58.8,88.13,175.86,76.69,137.06,51,63,42,69,83,52,80,95.93571429,62.85714286,1947.418895,238.4761905,1
9.93E+14,249.5,219.16,292.33,227.41,284.78,266.26,225.38,131,126,144,123,177,133,121,252.1171429,136.4285714,883.7161571,378.6190476,1
9.93E+14,186.02,189.59,300.24,183.73,214.24,179.27,161.38,135,121,220,132,154,122,108,202.0671429,141.7142857,2118.447057,1395.571429,1
9.93E+14,142.75,127.55,121.19,107.15,92.25,165.86,186.79,71,103,79,57,68,107,77,134.7914286,80.28571429,1090.617548,336.9047619,1
9.93E+14,34.98,50.47,11.25,62.33,2.78,41.33,193.92,8,14,6,21,3,18,35,56.72285714,15,4096.816457,120,1
9.93E+14,84.01,161.28,152.06,91.07,98.62,79.13,51.31,38,46,41,25,22,18,22,102.4971429,30.28571429,1594.239057,122.9047619,1
9.93E+14,24.17,25.84,20.51,0,23.16,64.96,8.49,15,14,10,0,12,31,5,23.87571429,12.42857143,418.4122952,94.95238095,1
9.93E+14,76.88,77.81,66.37,56,77.57,87.49,78.41,47,51,46,41,62,69,36,74.36142857,50.28571429,103.047681,134.5714286,1
9.93E+14,123.55,12.86,68.45,51.46,27.62,37.52,95.05,54,5,27,16,14,14,34,59.50142857,23.42857143,1530.948914,271.952381,1
9.93E+14,0,9.33,0,0,7.49,8.8,39.69,0,10,0,0,7,10,28,9.33,7.857142857,197.7571333,100.1428571,1
9.93E+14,150.15,124.2,203.8,265.46,259.56,280.87,93.36,82,60,103,102,133,119,67,196.7714286,95.14285714,5652.764748,718.4761905,1
9.93E+14,33.26,0,25.81,21.51,10.45,5.72,10.46,25,0,21,18,6,4,9,15.31571429,11.85714286,140.7330952,89.80952381,1
9.93E+14,0,0,26.07,0,1.28,8.93,1.63,0,0,3,0,3,7,3,5.415714286,2.285714286,93.0625619,6.571428571,0
9.93E+14,0,0.98,1.38,0,0,4.77,0.98,0,2,2,0,0,2,2,1.158571429,1.142857143,2.863680952,1.142857143,0
9.93E+14,7.7,29.56,24.87,17.47,10.66,24.89,49.61,2,12,9,11,12,14,26,23.53714286,12.28571429,195.5202571,51.57142857,1
9.93E+14,0,0,0,0,0,0,12.81,0,0,0,0,0,0,4,1.83,0.571428571,23.4423,2.285714286,0
9.93E+14,113.11,121.81,92.23,107.33,77.6,100.79,74.35,56,65,48,58,38,58,47,98.17428571,52.85714286,316.4373286,81.47619048,1
9.93E+14,104.8,54.32,100.46,102.6,106.34,96.26,125.92,51,37,47,57,59,58,79,98.67142857,55.42857143,471.7246476,167.952381,1
9.93E+14,6.55,10.39,0,6.14,1.05,5.15,2.32,7,6,0,3,4,8,5,4.514285714,4.714285714,13.15169524,7.238095238,1
9.93E+14,6.6,28.66,0,0.88,11.37,9.63,7.49,4,16,0,2,2,5,6,9.232857143,5,91.18739048,27.66666667,1
9.93E+14,121.92,85.86,5.51,5.48,17.35,116.75,18.59,60,42,6,5,10,24,8,53.06571429,22.14285714,2810.366562,455.4761905,1
9.93E+14,7.48,0,7.52,27.66,8.82,0.93,15.39,7,0,13,15,8,3,13,9.685714286,8.428571429,89.3990619,31.28571429,1
9.93E+14,43.05,25.76,0,21.33,39.92,39.85,50.12,33,15,0,10,26,28,40,31.43285714,21.71428571,291.5534571,195.5714286,1
9.93E+14,7.62,12.97,24.05,4.86,58.43,92.71,34.89,4,12,19,6,38,47,24,33.64714286,21.42857143,1021.652824,261.952381,1
9.93E+14,59.04,94.43,58.12,46.3,33.82,36,66.42,49,54,41,35,22,26,41,56.30428571,38.28571429,430.7619286,133.9047619,1
9.93E+14,85.97,52.28,88.31,77.6,8.15,85.05,77.21,61,36,66,52,8,60,51,67.79571429,47.71428571,838.6587286,400.9047619,1
9.93E+14,0,0,0,0,0,0,29.96,0,0,0,0,0,0,16,4.28,2.285714286,128.2288,36.57142857,0
9.93E+14,20.5,138.23,64.77,102.78,57.56,19.09,119.61,11,77,40,69,41,13,53,74.64857143,43.42857143,2210.655581,644.6190476,1
9.93E+14,14.59,65.02,34.76,10.74,28.27,32.38,30.32,12,34,21,6,6,18,11,30.86857143,15.42857143,310.1587476,98.61904762,0
9.93E+14,47.23,26.09,40.86,39.31,0,52.94,46.83,31,20,26,27,0,30,21,36.18,22.14285714,326.4870667,112.4761905,1
9.93E+14,40.52,19.34,24.02,38.11,22.08,21.13,24.69,34,21,21,29,20,21,22,27.12714286,24,72.94412381,28.66666667,1
9.93E+14,0,0,0,9.97,21.6,0,3.38,0,0,0,8,20,0,3,4.992857143,4.428571429,67.14749048,55.95238095,0
9.93E+14,15.75,17.78,18.46,117.63,0,0,1.16,9,17,23,16,0,0,2,24.39714286,9.571428571,1762.76349,86.28571429,0
9.93E+14,107.94,146.71,114.17,97.68,71.35,59.51,51.8,70,98,69,76,43,46,40,92.73714286,63.14285714,1144.216324,449.4761905,1
9.93E+14,174.45,143.06,110.03,112.69,93.55,136.63,78.87,103,94,68,77,73,89,66,121.3257143,81.42857143,1050.822795,198.2857143,1
9.93E+14,55.32,67.26,79.67,31.31,29.4,113.49,44.67,36,33,43,20,17,60,31,60.16,34.28571429,886.1674667,209.2380952,1
9.93E+14,183.34,187.63,255.09,245.13,195.84,274.2,138.82,106,85,142,146,112,125,82,211.4357143,114,2308.784429,643.6666667,1
9.93E+14,0,74.11,0,0,0,25.12,29.35,0,32,0,0,0,19,18,18.36857143,9.857142857,770.4830143,171.4761905,1
9.93E+14,0,13.65,4.14,0.33,0,8,5.95,0,9,4,2,0,8,5,4.581428571,4,26.00784762,13,0
9.93E+14,0,0,0,4.51,7.62,16.47,44.69,0,0,0,6,13,18,33,10.47,10,263.2525333,153,0
9.93E+14,23.92,29.75,33.9,33.63,40.15,64.04,26.93,27,39,40,36,36,52,23,36.04571429,36.14285714,180.1216952,88.47619048,1
9.93E+14,89.14,155.66,137.09,111.01,186.16,148.05,130.61,66,99,98,76,101,90,112,136.8171429,91.71428571,982.2782571,250.2380952,1
9.93E+14,0,0,0,0,2.31,119.66,24.61,0,0,0,0,2,72,10,20.94,12,1976.686433,713.3333333,0
9.93E+14,0,5.78,0,0,0,0.56,0.77,0,7,0,0,0,2,2,1.015714286,1.571428571,4.515528571,6.619047619,0
9.93E+14,37.47,46.71,76.91,48.54,47.13,62.17,55.66,20,33,31,31,31,34,24,53.51285714,29.14285714,166.0174905,26.47619048,1
9.93E+14,0,0,0,0,0,0,8.1,0,0,0,0,0,0,7,1.157142857,1,9.372857143,7,0
9.93E+14,3.07,67.29,36.25,96.92,57.03,99,32.82,3,43,22,56,29,66,22,56.05428571,34.42857143,1230.151762,476.952381,1
9.93E+14,13.68,0,16.64,11.17,7.71,22.51,7.19,8,0,11,6,6,6,9,11.27142857,6.571428571,52.88758095,11.95238095,0
9.93E+14,5.39,0,0,0,0,0.86,7.8,4,0,0,0,0,2,9,2.007142857,2.142857143,10.40522381,11.47619048,0
9.93E+14,163.93,70.84,59.3,67.95,230.32,155.54,174.34,102,48,34,43,126,83,77,131.7457143,73.28571429,4360.156662,1135.238095,1
9.93E+14,2.29,0,7.85,10.08,6.44,22.15,15.82,3,0,8,2,4,12,7,9.232857143,5.142857143,59.02032381,16.80952381,1
9.93E+14,0,0,0,0,0,0,0.98,0,0,0,0,0,0,2,0.14,0.285714286,0.1372,0.571428571,0
9.93E+14,131.34,107.97,256.59,133.21,73.8,76.49,113.73,67,39,66,52,32,40,48,127.59,49.14285714,3794.710833,182.1428571,1
9.93E+14,142.31,164,134.09,177.08,217.37,312.78,164.55,79,90,70,75,96,104,78,187.4542857,84.57142857,3778.262295,152.6190476,1
9.93E+14,39.3,46.85,61.34,40.39,60.13,84.78,54.21,36,35,50,42,52,65,51,55.28571429,47.28571429,246.6296952,110.5714286,1
9.93E+14,0,0,0,0,0,0,69.12,0,0,0,0,0,0,39,9.874285714,5.571428571,682.5106286,217.2857143,1
9.93E+14,122.93,97.93,161.8,68.63,85.77,126.52,91.43,80,64,66,49,58,68,57,107.8585714,63.14285714,980.0558143,96.80952381,1
9.93E+14,294.14,209.78,325.04,199.75,172.25,103.34,70.08,129,97,132,85,92,50,26,196.34,87.28571429,8581.951233,1501.238095,1
9.93E+14,105.29,92.16,110.04,137.38,112.5,111.81,111.25,59,52,67,65,38,66,67,111.49,59.14285714,180.9439333,117.1428571,1
9.93E+14,76.93,96.54,74.36,112.39,87.31,85.06,118.64,47,69,53,60,71,60,53,93.03285714,59,291.1699905,77,1
9.93E+14,186.84,272.75,257.31,236.14,282.46,232.18,261.4,72,121,91,106,109,107,122,247.0114286,104,1031.821148,307.3333333,1
9.93E+14,0,0,15.06,4.46,28.14,11.69,20.79,0,0,13,5,28,17,19,11.44857143,11.71428571,114.991081,111.2380952,1
9.93E+14,4.65,8.28,10.7,7.48,0,0.01,17.32,9,7,6,6,0,2,19,6.92,7,37.5665,37.33333333,0
9.93E+14,46.27,75.29,105.53,94.49,118.97,104.7,123.79,39,58,76,80,80,76,86,95.57714286,70.71428571,728.2368905,271.5714286,1
9.93E+14,175.26,378.67,519.8,337.84,410.66,255.81,270.38,56,116,162,105,149,91,96,335.4885714,110.7142857,12958.76788,1292.571429,1
9.93E+14,0,1.11,0,5.56,0,2.99,4.53,0,2,0,3,0,3,6,2.027142857,2,5.473590476,5,0
9.93E+14,6.74,23.1,10.69,57.47,35.65,5.12,56.97,6,24,12,30,31,5,39,27.96285714,21,510.8971238,179.3333333,1
9.93E+14,76.58,79.03,24.63,92.58,83.82,31.32,64.53,40,45,23,51,53,20,40,64.64142857,38.85714286,701.5310476,165.8095238,1
9.93E+14,5.2,8.87,25.72,5.68,4.17,5.73,20.48,9,14,7,9,8,11,18,10.83571429,10.85714286,74.54349524,15.14285714,1
9.93E+14,67.63,46.1,2.85,2.72,61.24,4,43.17,32,25,2,4,26,2,23,32.53,16.28571429,822.8546667,170.2380952,0
9.93E+14,82.78,87.57,80.91,63.75,115.19,88.71,109.16,67,67,73,46,77,61,72,89.72428571,66.14285714,305.4162619,105.4761905,1
9.93E+14,0,0,5.38,0,0,11.16,5.97,0,0,4,0,0,6,6,3.215714286,2.285714286,19.45752857,8.571428571,0
9.93E+14,79.37,2.96,132.87,198.42,127.55,463.24,351.98,34,5,52,69,49,119,102,193.77,61.42857143,25875.97033,1532.952381,1
9.93E+14,22.49,36.77,5.32,34.43,19.37,165.37,68.02,16,22,6,29,17,83,52,50.25285714,32.14285714,2957.211157,711.1428571,1
9.93E+14,167.49,327.44,323.38,307.62,278.2,238.3,253.99,106,172,163,136,114,117,134,270.9171429,134.5714286,3232.48409,626.6190476,1
9.93E+14,0,0,0,0,0,20.48,1.94,0,0,0,0,0,4,3,3.202857143,1,58.56432381,3,0
9.93E+14,39.72,0,0,4.09,53.3,31.77,31.31,14,0,0,3,29,21,22,22.88428571,12.71428571,459.8519619,139.9047619,1
9.93E+14,118.19,114.65,135.83,67.56,97.35,118.64,122.5,65,73,74,36,57,73,78,110.6742857,65.14285714,490.7967619,213.8095238,1
9.93E+14,211.35,177.04,429.44,321.61,266.93,246.39,216.72,77,79,159,119,103,94,93,267.0685714,103.4285714,7251.925381,803.952381,1
9.93E+14,88.33,70.17,64.38,103.57,23.07,57.67,38.66,24,25,21,29,13,28,17,63.69285714,22.42857143,758.7893571,33.95238095,1
9.93E+14,34.11,8.53,22.86,0,0,0,9.18,17,4,7,0,0,0,4,10.66857143,4.571428571,174.3960143,37.28571429,1
9.93E+14,97.74,137.21,114.61,154.1,146.41,129.72,113.62,44,67,62,88,78,72,67,127.63,68.28571429,401.4510667,188.2380952,1
9.93E+14,0,91.28,23.24,4.13,0,0,24.94,0,36,11,5,0,0,10,20.51285714,8.857142857,1094.292557,165.4761905,0
9.93E+14,97.26,148.58,63.46,140.65,71.09,96.24,63.9,64,93,48,76,49,57,39,97.31142857,60.85714286,1242.942481,345.1428571,1
9.93E+14,68.62,128.67,57.72,124.92,86.8,55.86,78.91,27,33,23,47,34,29,30,85.92857143,31.85714286,899.4350143,58.14285714,1
9.93E+14,62.83,62.32,65.12,35.9,5.71,8.16,24.13,27,42,21,29,5,5,11,37.73857143,20,678.8106476,191,1
9.93E+14,114.77,78.96,73.76,64.75,48.56,116.69,14.95,59,47,30,34,30,58,14,73.20571429,38.85714286,1287.421762,272.8095238,1
9.93E+14,103.11,47.87,83,154.55,208.86,125.5,104.47,51,22,43,68,94,48,55,118.1942857,54.42857143,2699.236295,497.6190476,1
9.93E+14,123.41,140.44,271.77,169.98,138.13,16.06,118.08,78,71,107,78,56,3,40,139.6957143,61.85714286,5730.335629,1103.142857,0
9.93E+14,28.22,105.53,14.87,0,24.31,122.15,70.06,17,51,9,0,13,59,40,52.16285714,27,2254.55379,519.6666667,1
9.93E+14,0,0,0,0,7.77,0,4.89,0,0,0,0,6,0,6,1.808571429,1.714285714,10.23141429,8.571428571,1
9.93E+14,23,61.39,52.33,72.61,48.77,88.56,24.88,16,43,38,47,24,53,15,53.07714286,33.71428571,571.4153905,235.2380952,1
9.93E+14,16.37,14.69,11.45,30.28,0,6.79,13.76,12,7,13,21,0,5,11,13.33428571,9.857142857,87.0955619,44.80952381,1
9.93E+14,160.15,173.48,245.8,152.84,254.33,166.27,401.56,69,94,109,71,109,79,108,222.0614286,91.28571429,7986.997914,328.9047619,1
9.93E+14,36.98,97.45,77.53,100.14,12.3,14.82,26.88,25,57,25,49,9,13,18,52.3,28,1474.895033,331,1
9.93E+14,94.42,55.07,0,24.78,0,50.28,36.39,74,37,0,10,0,32,17,37.27714286,24.28571429,1114.51709,688.2380952,0
9.93E+14,43.5,14.36,10.46,12.87,5.72,5.93,8.34,36,11,8,7,9,6,7,14.45428571,12,174.7437286,114.6666667,0
9.93E+14,5.33,51.14,39.55,86.31,115.15,63.94,65.9,5,31,18,55,48,31,33,61.04571429,31.57142857,1210.321429,285.2857143,1
9.93E+14,605.16,501.53,424.71,461.1,494.2,638.07,485.77,259,227,177,218,218,278,229,515.7914286,229.4285714,5966.105648,1041.619048,1
9.93E+14,16.62,53.17,131.19,67.16,91.02,0,91.38,15,32,79,46,54,0,51,64.36285714,39.57142857,2076.90969,693.6190476,1
9.93E+14,45.8,45.38,31.44,27.57,27.66,51.54,75.35,44,40,34,24,32,39,62,43.53428571,39.28571429,289.6657286,142.2380952,1
9.93E+14,0,0,0,0,20.11,45.52,13.99,0,0,0,0,15,31,13,11.37428571,8.428571429,294.4303286,142.952381,1
9.93E+14,0,103.42,86.56,157.79,59.17,82.99,105.06,0,48,51,56,28,24,43,84.99857143,35.71428571,2323.124448,386.9047619,1
9.93E+14,124.05,87.03,111.12,98.91,55.84,41.25,49.37,73,46,65,50,29,27,24,81.08142857,44.85714286,1055.190748,371.8095238,1
9.93E+14,39.39,45.76,6.51,24.06,30.85,26.85,54.41,25,12,5,9,11,13,29,32.54714286,14.85714286,247.4484905,76.80952381,1
9.93E+14,20.71,26.24,25.29,46.11,45.1,41.61,42.23,11,25,21,45,35,29,32,35.32714286,28.28571429,115.9806238,116.9047619,1
9.93E+14,0,0,55.95,0,0,0,0.78,0,0,2,0,0,0,2,8.104285714,0.571428571,445.2091286,0.952380952,0
9.93E+14,43.43,3.07,10.08,29.24,2.47,6.65,12.7,16,2,8,19,4,4,8,15.37714286,8.714285714,234.7652571,41.57142857,1
9.93E+14,74.92,0,0,0,0,0,11.83,37,0,0,0,0,0,7,12.39285714,6.285714286,779.6458238,190.2380952,0
9.93E+14,108.95,54.14,121.42,90.34,130.25,142.7,87.41,59,41,55,55,62,54,50,105.03,53.71428571,909.1880667,45.9047619,1
9.93E+14,0,0,0,0,0,0,16.56,0,0,0,0,0,0,7,2.365714286,1,39.17622857,7,1
9.93E+14,15.56,36.55,20.54,6.45,14.52,33.96,29.64,16,30,17,5,13,24,25,22.46,18.57142857,125.4984333,70.95238095,1
9.93E+14,63.98,6.01,54.69,111.65,75.82,107.5,100.19,32,6,18,33,26,24,29,74.26285714,24,1387.405657,89,1
9.93E+14,24.42,40.38,17.32,24.34,6.81,8.93,15.74,27,36,17,22,9,11,13,19.70571429,19.28571429,129.1601952,94.23809524,1
9.93E+14,0,0,55.28,78.74,95.88,54.03,6.82,0,0,23,45,32,23,4,41.53571429,18.14285714,1556.347462,303.1428571,1
9.93E+14,97.41,133.95,37.5,147.13,139.56,30.37,64.93,61,71,20,88,81,12,40,92.97857143,53.28571429,2430.821614,889.2380952,1
9.93E+14,0,0,80.67,30.45,6.46,53.04,75.3,0,0,28,17,6,22,33,35.13142857,15.14285714,1220.065614,179.4761905,1
9.93E+14,63.73,26.77,11.21,60.67,29.5,0,25.7,31,19,8,9,13,0,14,31.08285714,13.42857143,558.7317905,94.95238095,0
9.93E+14,93.92,128.63,121.28,147.14,123.58,132.15,192.43,35,60,61,75,57,56,74,134.1614286,59.71428571,915.9304476,178.5714286,1
9.93E+14,0,58.73,40.41,135.37,88.66,56.69,126.47,0,55,35,92,23,33,50,72.33285714,41.14285714,2308.655824,830.4761905,1
9.93E+14,0,0,0,0,0,8.77,16.62,0,0,0,0,0,6,11,3.627142857,2.428571429,43.50735714,19.28571429,0
9.93E+14,54.14,48.04,76.97,66.06,102.41,53.39,88.51,33,38,52,34,72,54,88,69.93142857,53,411.1288476,429,1
9.93E+14,0,0,0,0,0,9.61,2.01,0,0,0,0,0,5,3,1.66,1.142857143,12.8505,4.142857143,0
9.93E+14,13.93,39.17,67.85,39.67,30.37,81.65,49.84,9,24,50,31,28,53,28,46.06857143,31.85714286,520.4262143,231.8095238,1
9.93E+14,0,0,0,3.56,51.28,125.14,101.35,0,0,0,6,67,120,71,40.19,37.71428571,2877.9169,2334.904762,1
9.93E+14,64.65,99.16,48.33,132.89,45.85,128.61,50.83,41,45,30,51,27,64,32,81.47428571,41.42857143,1461.316329,173.6190476,1
9.93E+14,77.05,86.08,88.23,32.02,60.77,37.17,21.62,33,37,49,16,31,18,13,57.56285714,28.14285714,750.6551238,170.8095238,1
9.93E+14,134.8,94.15,106.95,180.37,96.45,146.13,42.65,101,76,60,107,68,94,31,114.5,76.71428571,1951.7923,708.5714286,1
9.93E+14,0,0,0,0,0,0,3.69,0,0,0,0,0,0,2,0.527142857,0.285714286,1.945157143,0.571428571,0
9.93E+14,37.76,36.92,40.16,43.23,22.11,43.52,22.82,34,32,31,28,23,33,25,35.21714286,29.42857143,82.07122381,17.61904762,1
9.93E+14,94.16,155.62,116.3,124.11,64.9,33,136.03,54,109,76,78,33,17,70,103.4457143,62.42857143,1818.455395,942.2857143,1
9.93E+14,31.38,23.72,42.97,18.78,29.17,6.05,5.94,29,23,19,17,28,8,9,22.57285714,19,183.7483238,70.33333333,0
9.93E+14,0,0,0,72.25,0,62.78,3.59,0,0,0,25,0,19,3,19.80285714,6.714285714,1071.53449,113.2380952,1
9.93E+14,128.97,79.86,57.61,111.08,125.7,236.29,140.64,66,40,37,58,57,64,68,125.7357143,55.71428571,3235.888962,154.9047619,1
9.93E+14,4.31,1.35,24.24,16.86,0,5.22,9.51,5,2,11,10,0,4,4,8.784285714,5.142857143,78.29642857,16.14285714,0
9.93E+14,287.13,235.82,216.52,202.79,124.06,116.29,50,116,103,88,88,61,50,28,176.0871429,76.28571429,6737.813057,970.2380952,1
9.93E+14,3.26,1.88,13.06,8.51,5.56,22.85,10.55,5,3,7,10,6,19,10,9.381428571,8.571428571,50.90098095,27.61904762,1
9.93E+14,15.26,34.46,82.46,99.73,0,0,60.91,8,12,18,28,0,0,20,41.83142857,12.28571429,1604.505481,109.9047619,1
9.93E+14,3.91,4.89,3.89,0,0.99,0,0.39,3,3,2,0,2,0,2,2.01,1.714285714,4.530633333,1.571428571,1
9.93E+14,86.36,53.8,56.97,31.47,33.97,45.78,93.37,44,37,31,20,28,24,41,57.38857143,32.14285714,583.6701143,79.14285714,1
9.93E+14,9.35,7.71,53.46,38.9,36.45,97.69,60.02,9,7,28,17,20,59,35,43.36857143,25,971.0927143,322.3333333,1
9.93E+14,1.02,38.57,57.9,67.24,33.26,51.8,43.14,2,37,47,41,17,34,25,41.84714286,29,459.0927571,241,1
9.93E+14,11.5,26.75,14.35,15.21,42.15,23.57,63.09,14,10,8,14,13,13,22,28.08857143,13.42857143,345.803281,19.28571429,1
9.93E+14,149.3,39.92,16.2,70.39,94.99,14.26,85.89,69,21,8,24,29,7,33,67.27857143,27.28571429,2336.664181,434.9047619,1
9.93E+14,191.97,200.47,158.98,152.35,193.13,198.2,244.44,72,72,66,63,73,78,102,191.3628571,75.14285714,920.1689238,164.1428571,1
9.93E+14,101.04,102.19,107.85,98.53,111.77,82.16,65.68,58,57,58,55,63,39,28,95.60285714,51.14285714,261.4963238,161.1428571,1
9.93E+14,6.88,30.73,19.47,19.64,21.6,34.14,52.8,7,20,21,22,14,33,35,26.46571429,21.71428571,212.2298619,97.23809524,1
9.93E+14,33.58,52.35,47.91,28.67,50.93,61.6,58.62,17,12,18,6,21,29,20,47.66571429,17.57142857,151.0104952,52.28571429,0
9.93E+14,103.67,89.92,68.83,41.44,4.68,27.75,39.57,33,29,28,17,4,17,19,53.69428571,21,1244.022229,97,1
9.93E+14,12.91,57.05,32.75,90.89,16.44,150.18,33.24,5,24,13,35,12,66,16,56.20857143,24.42857143,2428.050714,428.952381,1
9.93E+14,0,0,0,0,0,0,27.9,0,0,0,0,0,0,17,3.985714286,2.428571429,111.2014286,41.28571429,0
9.93E+14,138.26,140.19,96.33,83.44,187.16,114.24,43.07,69,55,46,33,78,39,17,114.67,48.14285714,2150.162,443.4761905,1
9.93E+14,21.59,72.54,35.46,47.79,63.56,29.93,30.51,12,61,26,33,33,29,24,43.05428571,31.14285714,360.0522286,224.4761905,1
9.93E+14,24.46,114.94,84.85,35.8,60.84,102.36,112.79,11,63,50,25,33,73,61,76.57714286,45.14285714,1357.15089,514.8095238,1
9.93E+14,44.69,6.65,15.81,77.94,32.52,38.34,19.5,28,7,12,47,30,24,19,33.63571429,23.85714286,559.0408952,173.1428571,1
9.93E+14,126.23,239,247.52,256.36,271.34,232.7,109.67,44,62,57,72,80,73,41,211.8314286,61.28571429,4289.321414,221.9047619,1
9.93E+14,0,24.21,7.17,2.96,70.03,22.16,42.54,0,11,6,3,31,12,10,24.15285714,10.42857143,627.9481905,101.6190476,1
9.93E+14,2.15,1.62,18.87,0,0.97,42.06,3.47,3,3,15,0,3,16,4,9.877142857,6.285714286,243.7405905,41.23809524,0
9.93E+14,0,0,0,0,0,0,1.13,0,0,0,0,0,0,2,0.161428571,0.285714286,0.182414286,0.571428571,0
9.93E+14,15.78,40.13,4.14,46.97,36.06,63.35,100.45,17,19,4,20,17,18,55,43.84,21.42857143,1005.4792,248.2857143,1
9.93E+14,0.9,1.89,3.17,0,1.93,15.95,6.19,2,5,8,0,3,16,5,4.29,5.571428571,30.34096667,27.61904762,0
9.93E+14,158.64,219.71,193.49,131.5,257.97,126.96,154.46,65,104,86,53,103,66,76,177.5328571,79,2344.935057,383.3333333,1
9.93E+14,97.2,74.82,123.91,119.34,123.06,79.81,98.62,44,39,44,48,51,47,50,102.3942857,46.14285714,414.7953286,17.14285714,1
9.93E+14,66.18,39.95,111.67,107.13,77.97,108.94,119.6,41,28,46,50,38,61,66,90.20571429,47.14285714,869.1214952,174.1428571,1
9.93E+14,21.93,5.29,46.46,34.93,48.4,46.21,123.94,10,3,25,11,25,26,48,46.73714286,21.14285714,1406.01159,221.8095238,0
9.93E+14,1.73,6.4,9.12,16.48,0,2.68,7.89,3,4,3,17,0,3,5,6.328571429,5,31.29941429,30.33333333,0
9.93E+14,0,0,0,0,0,0,0.45,0,0,0,0,0,0,2,0.064285714,0.285714286,0.028928571,0.571428571,0
9.93E+14,75,56.59,51.82,46.4,62.6,33.28,60.08,59,73,53,49,62,49,62,55.11,58.14285714,173.6401,74.14285714,1
9.93E+14,85.27,144.04,52.26,92.45,73.17,60.58,72.25,48,66,38,53,28,43,49,82.86,46.42857143,913.3325333,142.952381,1
9.93E+14,95.16,67.97,112.41,76.63,58.08,64.48,56.35,57,43,49,31,34,30,36,75.86857143,40,432.9183143,102,1
9.93E+14,175.1,246.8,302.6,112.27,171.39,136.58,26.45,85,118,149,61,96,71,22,167.3128571,86,8085.77479,1673.333333,1
9.93E+14,46.02,61.85,46.68,117.41,179.55,188.83,119.73,35,38,45,106,135,136,101,108.5814286,85.14285714,3601.358548,2017.809524,1
9.93E+14,117.62,204.12,166.77,94.97,84.11,299.33,162.98,54,76,68,48,38,106,84,161.4142857,67.71428571,5530.732095,543.2380952,1
9.93E+14,25.63,77.49,27.83,61.59,40.33,27.52,7.22,18,47,18,35,16,12,7,38.23,21.85714286,572.4485667,197.8095238,1
9.93E+14,113.03,101.7,226.57,146.13,132.3,251.19,175.99,50,50,81,72,59,119,88,163.8442857,74.14285714,3244.024862,608.4761905,1
9.93E+14,0,9.6,0,0,0,0,3.45,0,3,0,0,0,0,2,1.864285714,0.714285714,13.28892857,1.571428571,0
9.93E+14,79.97,16.04,136.08,133.21,37.14,90.31,87.52,40,10,57,63,15,46,23,82.89571429,36.28571429,2001.380495,428.5714286,1
9.93E+14,94.19,202.62,150.38,107.32,118.3,170.05,152.37,67,129,105,66,94,113,107,142.1757143,97.28571429,1448.220095,552.2380952,1
9.93E+14,11.83,32.89,34.3,20.7,26.36,23.89,31.44,12,28,27,23,20,24,36,25.91571429,24.28571429,63.2277619,54.9047619,1
9.93E+14,130.24,139.45,0,1.54,0,20.82,47.1,52,59,0,2,0,19,25,48.45,22.42857143,3771.8661,608.952381,1
9.93E+14,49.55,30.89,48.62,66.57,99.35,68.25,49.46,32,20,36,48,51,43,29,58.95571429,37,474.8677952,122,1
9.93E+14,113.21,73.09,43.84,151.85,159.3,94.17,119.19,57,51,40,74,78,65,74,107.8071429,62.71428571,1705.515824,196.5714286,1
9.93E+14,0,0,30.4,17.72,9.69,28.44,51.75,0,0,13,9,8,19,37,19.71428571,12.28571429,349.7298619,164.5714286,0
9.93E+14,65.04,62.09,14.17,56.56,0,0,3.86,53,44,11,45,0,0,5,28.81714286,22.57142857,947.8496238,558.2857143,1
9.93E+14,23.52,103.04,93.82,68.2,70.03,110.06,84.78,21,53,42,41,46,60,52,79.06428571,45,845.1313952,156.6666667,1
